Organisation;#;Question;#;Answer
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu dem Themengebiet Urheberrechte ein:;#;Wir sehen dieses Potenzial ebenso, möchten es jedoch um einen Aspekt ergänzen: Es ließen sich nicht nur die Urheberrechte im Bereich der Künste (Film, Musik, Theater, Fotos, Gemälde etc.) sondern auch in der Forschung realisieren. Der Beitrag einzelner Forscher/innen an einem Experiment, einem Datensatz oder der gesamten Forschungsarbeit bis zur Publikation und/oder dem fertigen Produkt könnte so dokumentiert werden. Dies würde in der Wissenschaft zu einer weitreichenden Transparenz führen und das Zitieren von einzelnen Beiträgen ermöglichen. Insbesondere in dem Bereich der Künstlichen Intelligenz, der auf qualitativ hochwertige und vertrauensvolle Daten angewiesen ist, wäre dieses Vorgehen zielführend. Publizierte Datensätze ständen nicht isoliert im Internet, sondern enthielten die gesamte Historie inkl. Nachweis wer an ihnen gearbeitet hat. Dies könnte das notwendige Vertrauen schaffen, um solche Datensätze für moderne KI-Systeme einzusetzen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu dem Anwendungsfeld Verwaltung ein:;#;Der Vorschlag ist grundsätzlich zu begrüßen. Anzumerken ist, dass das Löschen aus einer Blockchain durchaus möglich ist, wenn unter den Betreibern der Peers ein Konsens gefunden wird, und, im Fall des PoW-Verfahrens zur Konsensfindung, genügend Rechenkapazität zur Neuberechnung der Hashes der dem zu löschenden Block nachfolgenden Blöcke zur Verfügung steht. Allerdings ist das Löschen nicht per se notwendig: Es lässt sich auch eine Methode aus der Buchhaltung anwenden, in der falsche Einträge bestehen bleiben und durch Korrekturbuchungen (hier: Korrekturblöcke) richtiggestellt werden. Unserer Meinung nach bietet sich eine Blockchain-Lösung insbesondere für Datensätze an, die bereits heute öffentlich sind oder in absehbarer Zeit veröffentlicht werden sollen (Open Data). Für Anwendungen bei denen vertrauliche Daten verwaltet werden sollen, gelten dieselben kritischen Hinweise, die wir im Abschnitt zum Identitätsmanagement bzw. dem Rechtemanagement gegeben haben.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welchen Mehrwert und welche Nachteile bietet eine verteilte Datenbank bei öffentlichen Registern?;#;Die Eigenschaft einer verteilten Datenbank führen zu einer höheren Verfügbarkeit, einer besseren Ausfallsicherheit sowie, je nach technischer Implementierung, ggf. zu einer Durchsatzsteigerung. Darüber hinaus greifen bei öffentlichen Registern die typischen Vorteile einer Blockchain, insbesondere bezüglich der Sicherheit gegenüber Manipulationen. Die Vernetzung verschiedener Stakeholder (hier i.d.R. die jeweiligen Teile einer oder mehrerer Föderation(en)) schafft ein Vertrauen untereinander. Auch die Nachteile leiten sich aus den typischen Blockchain-Eigenschaften ab, wie das bereits beschriebene Verfahren zum Löschen eines Blocks aus der Blockchain. Das Korrigieren von Daten in einer zentralen Datenbank ist demgegenüber deutlich einfacher.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welchen Grad an Zentralisierung braucht eine von der öffentlichen Verwaltung eingesetzte Datenbank?;#;Dies kann nicht pauschalisiert beantwortet werden. Wie schon erwähnt, sind wir nicht der Meinung, dass jede Datenbank durch eine Blockchain ersetzt werden sollte. Stattdessen müssen die Use Cases ausführlich hinterfragt und evaluiert werden, um Blockchains auf die sinnvollen und gewinnbringenden Szenarios zu fokussieren. So wird sichergestellt, dass die Vorteile der Technologie greifen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Für welche Anwendungen (Kommunikation mit den Bürgern, Dokumente/Ausweise, interne Behördenprozesse) bestehen die größten Potenziale?;#;Öffentliche Daten, wie z.B. Unternehmensregister, bieten sich als Beispiel an. Damit sich die Vorteile einer Blockchain vollständig entfalten können, müssten solche Anwendungen derartig skaliert werden, dass die verschiedenen Blockchain-Peers sich nicht gegenseitig vertrauen. Für den Betrieb des deutschen Unternehmensregisters alleine ist eine Blockchain vermutlich nicht notwendig, da alle beteiligten Peers z.B. der Bundesregierung vertrauen, sodass dort eine zentralisierte Datenbank betrieben werden könnte.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Restriktionen ergeben sich bei der Anwendung von Smart Contracts im Hinblick auf die automatisierte Entscheidung rechtsverbindlicher Verwaltungsakte?;#;Zu dieser Fragestellung können wir keine fundierte Antwort geben, da sich diese außerhalb unserer Fachdomänen befindet, da wir als Großforschungseinrichtung keine rechtsverbindlichen Verwaltungsakte mit Bürger/innen durchführen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Governance-Aspekte sind bei internationalen Blockchain-Anwendungen mit öffentlicher Beteiligung zu beachten?;#;Es wurde bereits darauf hingewiesen, dass das Löschen von Daten aus der Blockchain nicht trivial durchzuführen ist. Sofern die aus der Buchhaltung stammende Alternative, Korrekturen mittels Korrekturblöcken durchzuführen, nicht angewendet werden kann, ergeben sich hier weitere Aspekte. Wird eine Blockchain international von staatlichen Stellen betrieben und wird das Löschen von Blöcken notwendig, so müssen alle beteiligten Staaten dem Löschwilligen Amtshilfe leisten. Denn anders als die automatisierte Konsensfindung beim Hinzufügen von neuen Blöcken, ist für das Löschen von Blöcken kein Automatismus vorhanden, sodass manuell ein Konsens über die üblichen diplomatischen Wege herzustellen ist.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu dem Anwendungsfeld Plattformökonomie ein:;#;Bei dem hier skizzierten Szenario könnte der Trugschluss entstehen, dass es bei Distributed Ledger-Technologien, oder noch allgemeiner bei Peer-to-Peer-Netzwerken, keine Netzwerk- und Skaleneffekte gibt. Allerdings ist dem nicht so, wie Wissenschaftler herausgefunden haben, siehe z.B. den Überblick "Der Sog des Zentrums" von Seemann (2018), in der Technology Review. Zur Verdeutlichung sei ein einfaches Gedankenexperiment genannt: Theoretisch nutzt jeder Konsument das offizielle Blockchain-Programm, um seinen Kontakt und den Austausch mit anderen Konsumenten und Unternehmen auszugestalten. Um nun eine Machtverschiebung zu erzeugen, muss das jeweilige Unternehmen letztlich nur eine z.B. einfacher zu nutzende Software/App für diese Blockchain-Plattform veröffentlichen. Die Konsumenten werden aller Wahrscheinlichkeit nach den Weg des geringsten Widerstandes wählen und selbstverständlich die neue Software einsetzen, sofern diese ihnen Vorteile verspricht. Automatisch tritt ein Netzwerkeffekt ein, der die Machtverhältnisse von den einzelnen Konsumenten hin zu diesem Unternehmen bewirkt. Dramatisch wird das in dem Moment, wenn das Unternehmen nur noch einen Light Client statt eines vollwertigen Blockchain-Peers anbietet, und diese Light Clients auf vom Unternehmen betriebene Blockchain-Peers verweisen. Dadurch würden sich die Machtverhältnisse in dem Blockchain-Netzwerk zu Gunsten des Unternehmens verschieben. Soweit uns bekannt, gibt es in der Forschung derzeit keine Lösung für dieses Problem. Allerdings wäre eine Blockchain-Lösung eine Verbesserung gegenüber dem Status Quo, in dem Konsumenten keine Wahl haben und der Macht einzelnen Unternehmen ausgeliefert sind. Die grundsätzliche Idee, dass die Konsumenten die Hoheit über ihre Daten zurückgewinnen, unterstützen wir selbstverständlich. Allerdings empfehlen wir auch hier, diesen Use Case wissenschaftlich zu untersuchen, um Implikationen und Schwachstellen aufzudecken. Auch an dieser Stelle könnte sich eine Kooperation mit einer Forschungseinrichtung anbieten.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Anreizstrukturen bestehen, um eine Blockchain-basierte Plattformlösung aufzubauen? Kommt mit Blick auf die erforderliche Dezentralität und Datensouveränität letztlich nur eine öffentliche Blockchain in Frage oder sind auch private Blockchains denkbar?;#;Als Anreiz den Konsumenten gegenüber kann das Verwertungsmodell dienen. Wenn die Unternehmen den Konsumenten Geld zahlen müssen, damit diese die Daten verwendet dürfen, sollte sich automatisch ein Change-Prozess auf Konsumentenseite einstellen. Allerdings müssten die Unternehmen diese Lösung akzeptieren, was wiederum eine kritische Masse von Konsumenten voraussetzt. Technisch gesehen ist natürlich auch eine private Blockchain vorstellbar. Allerdings würden die betreibenden Organisationen wiederum eine Machtposition einnehmen, da sie z.B. jederzeit den Betrieb einstellen könnten. Eine öffentliche Blockchain kennt diese Probleme hingegen nicht und erscheint daher als die bessere Wahl.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Rolle spielt Blockchain für den Aufbau von digitalen Genossenschaften („platform cooperatives“)?;#;Eine Blockchain mit Smart Contracts kann hier eine ausgezeichnete Ausgangsbasis schaffen, auf der verschiedene Geschäftsmodelle aufgebaut werden können – dies schließt die Bildung von Genossenschaften auf der Basis von Smart Contracts ein.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zur Technologischen Herausforderung der Blockchain-Technologie ein:;#;Wir stimmen dieser Einschätzung vollkommen zu. Gerade die öffentlichen Forschungseinrichtungen im Bereich angewandter Forschung sollten ihren Fokus auf die technologischen Herausforderungen von Distributed-Ledger-Technologien schärfen. Das DLR wird gezielt Blockchain-Forschung im Bereich Luftfahrt, Raumfahrt, Energie, Verkehr, Sicherheit und Digitalisierung verfolgen, aufgreifen und mitgestalten. Wir möchten an dieser Stelle auf einen unterrepräsentierten Aspekt hinweisen. Um die Qualität von professioneller Software kontrollieren und sicherstellen zu können, wurden Methoden des modernen Software Engineerings entwickelt und etabliert, insbesondere für das Testen von Software vor deren Auslieferung. Eine derartig standardisierte Qualitätssicherung existiert für DLTs, wie z.B. für Blockchains, derzeit nicht. Insbesondere Fehler in Smart Contracts haben das Potenzial einen enormen Schaden anzurichten, sofern sie unbemerkt bleiben. Die Beseitigung von einmal veröffentlichten Fehlern ist durch die verteilte Struktur von Blockchains sehr aufwändig. Daher sind angepasste Test-Methoden und -Umgebungen notwendig, um eine Qualitätssicherung von Blockchains, Smart Contracts, Distributed Apps etc. sicherstellen zu können. Daher wird das DLR im Rahmen seiner Software-Engineering-Forschung solche Methoden für Smart Contracts entwickeln.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Lösungsansätze für das Skalierbarkeitsproblem von (öffentlichen) Blockchains sind erfolgversprechend?;#;Im Sinne des Skalierbarkeitsproblems sowie dem schlechten ökonomischen Footprint wäre grundsätzlich die Erforschung und Entwicklung weiterer Konsensverfahren erstrebenswert. Zunächst wäre zu evaluieren, inwiefern das aktuelle PoW-Verfahren durch ein vereinfachtes Konsensverfahren abgelöst werden kann. Das Proof of Stake-Verfahren (PoS) sowie das Proof of Importance-Verfahren bieten hier verschiedene Möglichkeiten, weitere Verfahren sollten erprobt und weiterentwickelt werden.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Inwiefern kann den Herausforderungen der Skalierbarkeit durch Interoperabilität von Blockchains begegnet werden?;#;Aufgrund der Tatsache, dass Aufträge für neue Blöcke seriell verarbeitet werden müssen, ist die Verwendung mehrerer Blockchains selbstverständlich eine Möglichkeit der Parallelisierung. Allerdings, wie bereits erwähnt, sollten – sofern dies im konkreten Fall möglich ist – grundsätzlich alternative Formen der Konsensfindung bedacht werden, um das Problem systematisch zu lösen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Hindernisse (technisch und verfahrensrechtlich) müssen zur Skalierung von bestehenden bzw. potenziellen Pilotprojekten überwunden werden?;#;Das Problem ist oftmals konzeptionell gelagert: Muss eine Blockchain bei derart großen Datenmengen bzw. bei einer großen Anzahl an Transaktionen überhaupt zum Einsatz kommen oder gibt es bessere Alternativen? Eine generische Antwort, die auf alle Blockchain-Projekte passt, gibt es vermutlich derzeit nicht. Dies muss von Anwendungsfall zu Anwendungsfall individuell bedacht werden.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu der Herausforderung der Ineffizienz durch Redundanz ein:;#;Unserer Meinung nach gilt es auch zu bedenken, dass heute Blockchains mit ihren vollwertigen Clients nicht auf Tablets und Smartphones lauffähig sind, u.a. aufgrund der großen Datenmengen (bei Bitcoin z.B. aktuell rund 200 GB). Sollen Blockchains zukünftig für jeden nutzbar sein, wird ggf. auch diese Hürde genommen werden müssen. Wie von Ihnen erwähnt, sinkt durch die abnehmende Redundanz naturgemäß die Manipulationssicherheit der Blockchain. Wobei sich dieser Effekt zwischen den Minern und den Nutzenden aufteilen lässt: Faktisch sind die redundanten Kopien der Blockchain auf Seite der Miner relevant, da sie die Blockchain fortschreiben. Die redundanten Kopien auf Seiten der Anwender, die neue Blöcke erstellen wollen (also Transaktionen tätigen), sind hingegen i.d.R. nicht notwendig, solange es genügend unabhängige Miner gibt. Bereits heute nutzen daher viele Anwender sogenannte Light Clients, die keine Kopie der Blockchain vorhalten. Mit solchen Ansätzen kann das Problem der Redundanz adressiert werden. Allerdings wird es in der Praxis Unterschiede zwischen solchen Blockchains geben, die eine kryptografische Währung darbieten, und denen, die dies nichts machen. Wird keine Währung angeboten, ist die Bereitschaft für die Teilnahme am PoW-Verfahren ggf. nicht oder nur gering vorhanden, sodass dann die redundanten Kopien bei jedem einzelnen Anwender Relevanz erfahren.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;In welchem Maße konkurriert die Blockchain mit anderen Datenbanklösungen?;#;Diese allgemeine Frage kann nur im Kontext eines konkreten Projekts mit entsprechendem Kontext beantwortet werden. Wir sind der Meinung, dass für jedes Projekt und jeden Einsatzzweck die Frage nach der notwendigen Datenbank kritisch zu stellen ist. Weder ist eine Blockchain die Lösung für alle Anforderungen noch sind konventionelle Datenbanken die Lösung. Durch eine ausführliche Anforderungsanalyse und eine neutrale Evaluation der verschiedenen Ansätze wird sich der passende Ansatz für ein gegebenes Projekt finden. Ein Aspekt dieser Anforderungsanalyse sollten selbstverständlich neuartige Einsatzmöglichkeiten sein, um den innovativen Charakter der Blockchain-Technologie zu adressieren.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;In welchen Szenarien überwiegen die Vorteile der redundanten Datenspeicherung die Nachteile?;#;Sofern eine geeignete Anforderungsanalyse ergibt, dass eine Blockchain für ein konkretes Projekt notwendig ist, wird die dafür notwendige Redundanz aufgrund der erwarteten Manipulationssicherheit akzeptiert sein. Sollten die Nachteile zu groß sein, sollte die Anforderungsanalyse bereits vorab ergeben haben, dass eine Blockchain nicht die passende Lösung für das jeweilige Projekt ist.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Lösungsansätze für das Redundanzproblem von Blockchains sind erfolgversprechend?;#;Da die Redundanz nicht für jede Anwendung ein Problem darstellt, lässt sich diese Frage nicht pauschal für jeden Use Case und jedes Projekt beantworten. Oftmals ist nicht die Redundanz selbst das Problem, sondern die Datenmenge, die sich insgesamt ergibt. Hierzu gibt es Lösungen, indem die Daten selbst außerhalb der Blockchain gespeichert werden und die Blockchain die Metadaten sichert, wie z.B. einen Verweis zum Speicherpunkt, die Prüfsummen der Daten etc. So lässt sich der Speicheraufwand minimieren ohne die Manipulationssicherheit aufgeben zu müssen. Stellt die Redundanz selbst tatsächlich das Problem dar, so haben wir eine mögliche Alternative bei der Stellungnahme zum einleitenden Text dargestellt, bei der ggf. die Redundanz auf die Miner beschränkt wird.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu der Herausforderung der technischen Anforderungen ein:;#;Grundsätzlich stimmen wir der Beschreibung zu. Insbesondere die Aus- bzw. Weiterbildung des Personals wird eine Hürde darstellen, da die zugrundeliegenden Konzepte bereits nicht trivial sind und i.d.R. ein Hochschulstudium voraussetzen, indem die relevanten Konzepte aus der Informatik gelehrt wurden. Der bereits existierende Fachkräftemangel wird diese Situation weiter verschärfen. Auch stehen deutsche Unternehmen in einem internationalen Wettbewerb um die wenigen Fachkräfte. Die technischen Herausforderungen bei der Integration in Unternehmen sind hauptsächlich auf der Seite der Netzwerkinfrastruktur und deren Absicherung (z.B. Firewalls) zu erwarten. Hier sind in komplexen Fällen hybride Lösungen vorstellbar: Ein Unternehmen kann den vollwertigen Blockchain-Peer (der sich ggf. nicht innerhalb des Unternehmens-Netzwerkes betreiben lässt) auf einem geeigneten Cloud-Server laufen lassen und innerhalb des Unternehmens sogenannte Light Clients oder "Wallets" einsetzen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Anforderungen bestehen, um die Integration von Blockchain-Lösungen in die Unternehmenstätigkeit, v.a. vor dem Hintergrund bestehender zentralisierter Systeme, zu ermöglichen?;#;Unserer Meinung nach werden bestehende, zentralisierte Systeme nicht kurzfristig obsolete. Stattdessen würde organisatorisch wie technologisch ein Change-Prozess beginnen, um die angedachten Änderungen schrittweise zu vollziehen. Konkrete Anforderungen können erst genannt werden, wenn ein Projekt-Kontext mit einer fachlichen Domäne vorliegt, da die Anforderungen sich von Projekt zu Projekt und von Anwendungsfall zu Anwendungsfall signifikant unterscheiden werden. In einigen Fällen werden dabei neuwertige Businessmodelle entstehen, sodass ein Change von einem alten System zur Blockchain nicht notwendig ist.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Sollte es ein Zertifizierungsverfahren für Blockchain-Technologien im Hinblick auf die versprochenen Funktionalitäten geben?;#;Aus unserer Sicht scheint dieses Vorgehen nicht zielführend zu sein. Ein standardisiertes Verfahren würde wahrscheinlich daran scheitern, dass es nicht "die eine Blockchain-Technologie" gibt, sondern sich die Implementierung der verschiedenen Blockchains voneinander zu stark unterscheidet. Zudem bestände die Möglichkeit, dass ein solches Zertifizierungsverfahren weitere Blockchain-Innovationen verhindert, da die Entwickler den Zertifikationsaufwand nicht leisten können. Damit alle Vorteile einer Blockchains greifen, muss der Use Case in geeigneter Weise skaliert werden. Nicht selten entstehen dann internationale Use Cases. Ein Zertifizierungsverfahren müsste demnach ebenfalls international anerkannt sein, um eine Fragmentierung zu verhindern. Es stellt sich zudem die Frage, ob ein Zertifikat bezüglich der Funktionalitäten notwendig ist. Hier können wir beispielsweise zwei Use Cases unterscheiden: Lässt ein Unternehmen eine Blockchain extern entwickeln, wird dieses ein Lastenheft spezifizieren. Nach erfolgter Entwicklung muss der Entwickler anhand des Lastenheftes nachweisen, dass die ausgeschriebene Funktionalität vorhanden ist. Im zweiten Use Case sollen die "Blockchain-Blaupausen" z.B. der großen Cloud-Anbieter genannt werden. In diesem Use Case erscheint eine Zertifizierung hingegen sinnvoll.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu der Herausforderung der Interoperabilität ein:;#;Blockchains, die bereits Smart Contracts implementiert haben, können über eben diese beim Eintritt eines Events Daten mit anderen Blockchains austauschen. Die Herausforderung besteht darin, dass verschiedene Smart Contract-Sprachen zum Einsatz kommen und die verteilten Peers der Blockchain sich gegenseitig im Netzwerk, z.B. durch Firewalls hindurch, erreichen können müssen. Insbesondere der Transfer von Werten zwischen Blockchains ist seit Jahren bereits möglich. Hierzu dienen, wie im Fall von Fiatgeld seit mehreren Hundert Jahren bekannt, Börsen und Handelsplätze. Auf diesen "Kryptobörsen" können z.B. Fiatwährungen in kryptologische Währungen getauscht sowie z.B. Bitcoins in Ether transferiert werden. Beispiele sind Bittrex, Huulk und Kraken, um nur einige große zu nennen. Die Herausforderung dabei ist, dass damit wieder eine Art Intermediär beteiligt ist. Daher sind bereits dezentrale Börsen und Handelsplätze in der Entwicklung, um Werte zwischen Blockchains sicher austauschen zu können. Darüber hinaus sollte ein weiterer Aspekt genannt werden: Viele Blockchains werden als Open Source-Projekte entwickelt, sodass eine Interoperabilität mit einer beliebigen anderen Blockchain über eine entsprechende API oder Smart Contracts insofern möglich ist, dass sich jede Organisation an der Entwicklung beteiligen und eine geeignete API selber implementieren kann. Abschließend sei angemerkt, dass auch traditionelle Datenbanksysteme interoperabel sind, indem allgemein anerkannte Datenformate für einen Datenaustausch zur Verfügung stehen, z.B. JSON, CSV, SQL. Das bedeutet jedoch nicht, dass deswegen alle Datenbanksysteme per se miteinander verbunden sind oder sein müssen. Es wäre zu erörtern, inwiefern dies bei Blockchains bezüglich eines Datenaustauschs anders sein sollte – wobei sich die Frage bei Werten tendenziell nicht stellt.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Welche Lösungen bzw. Lösungsansätze gibt es, um die Interoperabilität von Blockchains herzustellen? Wie „marktfähig“ sind derartige Lösungsansätze?;#;An allgemeinen Formen der Interoperabilität zwischen Blockchains wird derzeit entwickelt und geforscht. Als Form des Werteaustausches existieren seit mehr als zehn Jahren die angesprochenen Kryptobörsen als Handelsplätze. Insofern ist davon auszugehen, dass diese Handelsplätze im Sinne der Interoperabilität von Werten bereits, zumindest in der Community, anerkannt sind. Als Weiterentwicklung entstehen die ersten Peer-to-Peer-Börsen zum Handel von kryptografischen Werten, um die Sicherheit gegenüber den derzeitigen Kryptobörsen weiter zu erhöhen. Die aktuelle Herausforderung ist, dass die derzeitigen Börsen wieder als Intermediär zwischen den Blockchains auftreten, was Fragen bezüglich deren Aufsicht stellt. Dieses Problem wird mit den zukünftigen Peer-to-Peer-Börsen nicht mehr auftreten. Ansonsten scheint es so, dass sich das Thema der Interoperabilität – abseits des Wertetransfers – derzeit im Entstehen befindet, sodass mit existierenden Lösungen Erfahrungen gesammelt werden müssen. Erste Ansätze, wie z.B. "Polkadot", existieren und müssen ihren Nutzen in der Praxis zeigen.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bringen bestimmte Mindeststandards einen „Mehrwert“ für alle Teilnehmer? Welche „Standards“ könnten das sein?;#;Ob sich generell ein Vorteil durch eine Art Mindeststandard ergibt, ist unserer Meinung nach derzeit nicht abschließend ersichtlich. Die IEEE und ISO erarbeiten derzeit diverse Blockchain-Standards. Es wird sich zeigen müssen, ob und inwiefern die Blockchain-Communities diesen Standards folgen werden. Die Herausforderung wird zukünftig sein, diese Standards fortlaufend zu ergänzen, sodass Innovationen gefördert statt gehemmt werden. Ein Austausch der Werte zwischen verschiedenen Blockchains, die eine kryptografische Währung implementieren, erscheint zunächst sinnvoll. Beim Austausch von Daten ist diese Frage vielschichtiger: Ist es sinnvoll die Sensordaten einer Blockchain für das autonome Fahren mit einer Blockchain über ein öffentliches Unternehmensregister auszutauschen zu können? Grundsätzlich sollte festgehalten werden, dass ein Datentransfer zwischen unterschiedlichen Blockchains technologisch jederzeit möglich ist, so die jeweiligen Communities mit den dafür erforderlichen Änderungen einverstanden sind. An welchen Stellen dies fachlich gewinnbringend ist, muss die Praxis letztlich zeigen. Dazu müssen aus den verschiedenen Communities entsprechende Anforderungen entstehen, die dann gezielt umgesetzt werden können. Mindeststandards im Sinne von Datenaustauschformaten gibt es bereits heute, um z.B. zwischen traditionellen Datenbanksystemen Daten austauschen zu können (JSON, CSV, SQL usw.).
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu der Herausforderung der Irreversibilität ein:;#;Wir schließen uns der Meinung soweit an. Dieses Spannungsfeld, zwischen Irreversibilität auf der einen sowie dem Löschen von Daten auf der anderen Seite, bietet viel Forschungspotential, um die bestehende Technologie im Sinne einer breiteren Anwendung weiter zu entwickeln.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Reicht es zur Erfüllung von Löschansprüchen oder -pflichten aus, Daten, z.B. illegale Inhalte, im übertragenen Sinne „zu schwärzen“ – sie also für die Nutzer und Teilnehmer unkenntlich zu machen? Wie könnte das technisch umgesetzt werden? Ist es möglich, Daten spurenlos physisch zu löschen? Wenn ja, wie? In welchen Fällen könnte dies erforderlich sein?;#;Vorstellbar ist das Schwärzen von Datenblöcken in einer Blockchain. Die einfachste Form wird vermutlich sein, diejenigen Blöcke, die eine unerwünschte Information enthalten, zu markieren, sodass die Blockchain-Client-Software ihren Inhalt den Nutzenden nicht mehr anzeigt. Die Inhalte bleiben dabei faktisch bestehen, sodass die Hashwerte der Blöcke weiterhin berechnet und die nachfolgenden Inhalte damit verifiziert werden können. Eine komplexere Form, bei der die Inhalte tatsächlich entfernt bzw. überschrieben werden, ist ebenso vorstellbar: Für jeden zu schwärzenden Block würde ein Auftrag in der Community ausgeschrieben werden, einen alternativen Inhalt zu finden, der letztlich zu demselben Hashwert bei der Verschlüsselung führt. Wer diesen Auftrag zuerst erfüllt, erhält dafür eine (finanzielle) Belohnung. Technisch gesehen gilt es also eine Wertekollision in der Hashfunktion zu finden. Diese Aufgabe ist nicht trivial und benötigt viel Rechenkapazität. Im Grunde unterscheidet sich diese Aufgabe nur minimal vom typischen Mining, ist jedoch ungleich schwerer zu lösen. Wie bereits angesprochen, ist das Löschen von Daten aus einer Blockchain selbstverständlich möglich. Dazu ist jedoch ein Konsens der Community erforderlich, also mindestens 51% aller Stimmen. Mit diesem Konsens ist die Veränderung der Blockchain möglich. Nach einer Änderung muss jedoch die erforderliche Rechenkapazität vorhanden sein, um die Hashwerte alle nachfolgenden Blöcke, die nach der Änderung bereits vorhanden waren, erneut zu berechnen. Das bedeutet, dass eine Änderung am Ende einer Blockchain kostengünstiger ist und eine Änderung am Anfang der Blockchain dementsprechend teurer. Das bezieht sich nicht nur auf die Ressource Geld in Form von Rechenleistung, sondern auch auf die erforderliche Zeit. Während dieser Veränderung der Blockchain würde die gesamte Blockchain stillstehen – das Schreiben von neuen Informationen ist in der Zwischenzeit nicht möglich.
Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR);#;Bitte geben Sie Ihre Stellungnahme zu der Herausforderung der IT-Sicherheit ein:;#;Zu ergänzen wäre, dass die angesprochenen Verfahren, um Sicherheitsvorfällen melden zu können, ambivalent sind. Da Blockchains i.d.R. zumindest organisations-übergreifend, oft auch international bzw. weltweit ausgeführt werden, müssten diese Verfahren zur Meldung von Sicherheitsvorfällen dementsprechend ebenso international konzipiert und abgestimmt werden. Allerdings kommt erschwerend hinzu, dass etwaige Sicherheitsverstöße nicht erkennbar sind. Da sämtliche Daten der Blockchain als redundante Kopien bei jedem einzelnen Blockchain-Peer bzw. -Betreiber vorliegen, kann z.B. das Umgehen oder Brechen der Verschlüsselung völlig unbemerkt ablaufen. Erst, wenn die so gewonnenen Informationen veröffentlicht werden, kann der Sicherheitsvorfall erkannt werden. Dies steht im Kontrast zu herkömmlichen Datenbanken, die i.d.R. in privaten Netzwerken oder zumindest hinter Firewalls betrieben werden, sodass dort ein Einbruch ggf. frühzeitig erkannt und vereitelt werden kann.
